rankx   flowid   timex
42421039   1   165118020
42427939   1   165130020
42419659   1   165142020
42418279   1   165154020
42416899   1   165166020
42415519   1   165178020
42414139   1   165190020
42411379   1   165202020
42409999   1   165214020
42408619   1   165226020
42407239   1   165238020
42405859   1   165250020
42412759   1   165262020
42404479   1   165274020
42403099   1   165286020
42401719   1   165298020
42400339   1   165310020
42398959   1   165322020
42396199   1   165334020
42394819   1   165346020
42393439   1   165358020
42392059   1   165370020
42390679   1   165382020
42397579   1   165394020
42389299   1   165406020
42387919   1   165418020
42386539   1   165430020
42385159   1   165442020
42383779   1   165454020
42381019   1   165466020
42379639   1   165478020
42378259   1   165490020
42376879   1   165502020
42375499   1   165514020
42382399   1   165526020
42374119   1   165538020
42372739   1   165550020
42371359   1   165562020
42369979   1   165574020
42368599   1   165586020
42365839   1   165598020
42364459   1   165610020
42363079   1   165622020
42361699   1   165634020
42360319   1   165646020
42367219   1   165658020
42358939   1   165670020
42357559   1   165682020
42356179   1   165694020
42354799   1   165706020
42353419   1   165718020
42350659   1   165730020
42349279   1   165742020
42347899   1   165754020
42346519   1   165766020
42345139   1   165778020
42352039   1   165790020
42343759   1   165802020
42342379   1   165814020
42340999   1   165826020
42339619   1   165838020
42338239   1   165850020
42335479   1   165862020
42334099   1   165874020
42332719   1   165886020
42331339   1   165898020
42329959   1   165910020
42336859   1   165922020
42328579   1   165934020
42327199   1   165946020
42325819   1   165958020
42324439   1   165970020
42323059   1   165982020
42320299   1   165994020
42318919   1   166006020
42317539   1   166018020
42316159   1   166030020
42314779   1   166042020
42321679   1   166054020
42313399   1   166066020
42312019   1   166078020
42310639   1   166090020
42309259   1   166102020
42307879   1   166114020
42305119   1   166126020
42303739   1   166138020
42302359   1   166150020
42300979   1   166162020
42299599   1   166174020
42306499   1   166186020
42298219   1   166198020
42296839   1   166210020
42295459   1   166222020
42294079   1   166234020
42292699   1   166246020
42289939   1   166258020
42288559   1   166270020
42287179   1   166282020
42285799   1   166294020
42284419   1   166306020
42291319   1   166318020
42283039   1   166330020
42281659   1   166342020
42280279   1   166354020
42278899   1   166366020
42277519   1   166378020
42274759   1   166390020
42273379   1   166402020
42271999   1   166414020
42270619   1   166426020
42269239   1   166438020
42276139   1   166450020
42267859   1   166462020
42266479   1   166474020
42265099   1   166486020
42263719   1   166498020
42262339   1   166510020
42259579   1   166522020
42258199   1   166534020
42256819   1   166546020
42255439   1   166558020
42254059   1   166570020
42260959   1   166582020
42252679   1   166594020
42251299   1   166606020
42249919   1   166618020
42248539   1   166630020
42247159   1   166642020
42244399   1   166654020
42243019   1   166666020
42241639   1   166678020
42240259   1   166690020
42238879   1   166702020
42245779   1   166714020
42237499   1   166726020
42236119   1   166738020
42234739   1   166750020
42233359   1   166762020
42231979   1   166774020
42229219   1   166786020
42227839   1   166798020
42226459   1   166810020
42225079   1   166822020
42223699   1   166834020
42230599   1   166846020
42222319   1   166858020
42220939   1   166870020
42219559   1   166882020
42218179   1   166894020
42216799   1   166906020
42214039   1   166918020
42212659   1   166930020
42211279   1   166942020
42209899   1   166954020
42208519   1   166966020
42215419   1   166978020
42207139   1   166990020
42205759   1   167002020
42204379   1   167014020
42202999   1   167026020
42201619   1   167038020
42198859   1   167050020
42197479   1   167062020
42196099   1   167074020
42194719   1   167086020
42193339   1   167098020
42200239   1   167110020
42191959   1   167122020
42190579   1   167134020
42189199   1   167146020
42187819   1   167158020
42186439   1   167170020
42183679   1   167182020
42182299   1   167194020
42180919   1   167206020
42179539   1   167218020
42178159   1   167230020
42185059   1   167242020
42176779   1   167254020
42175399   1   167266020
42174019   1   167278020
42172639   1   167290020
42171259   1   167302020
42168499   1   167314020
42167119   1   167326020
42165739   1   167338020
42164359   1   167350020
42162979   1   167362020
42169879   1   167374020
42161599   1   167386020
42160219   1   167398020
42158839   1   167410020
42157459   1   167422020
42156079   1   167434020
42153319   1   167446020
42151939   1   167458020
42150559   1   167470020
42149179   1   167482020
42147799   1   167494020
42154699   1   167506020
42146419   1   167518020
42145039   1   167530020
42143659   1   167542020
42142279   1   167554020
42140899   1   167566020
42138139   1   167578020
42136759   1   167590020
42135379   1   167602020
42133999   1   167614020
42132619   1   167626020
42139519   1   167638020
42131239   1   167650020
42129859   1   167662020
42128479   1   167674020
42127099   1   167686020
42125719   1   167698020
42122959   1   167710020
42121579   1   167722020
42120199   1   167734020
42118819   1   167746020
42117439   1   167758020
42124339   1   167770020
42116059   1   167782020
42114679   1   167794020
42113299   1   167806020
42111919   1   167818020
42110539   1   167830020
42107779   1   167842020
42106399   1   167854020
42105019   1   167866020
42103639   1   167878020
42102259   1   167890020
42109159   1   167902020
42100879   1   167914020
42099499   1   167926020
42098119   1   167938020
42096739   1   167950020
42095359   1   167962020
42092599   1   167974020
42091219   1   167986020
42089839   1   167998020
42088459   1   168010020
42087079   1   168022020
42093979   1   168034020
42085699   1   168046020
42084319   1   168058020
42082939   1   168070020
42081559   1   168082020
42080179   1   168094020
42077419   1   168106020
42076039   1   168118020
42074659   1   168130020
42073279   1   168142020
42071899   1   168154020
42078799   1   168166020
42070519   1   168178020
42069139   1   168190020
42067759   1   168202020
42066379   1   168214020
42064999   1   168226020
42062239   1   168238020
42060859   1   168250020
42059479   1   168262020
42058099   1   168274020
42056719   1   168286020
42063619   1   168298020
42055339   1   168310020
42053959   1   168322020
42052579   1   168334020
42051199   1   168346020
42049819   1   168358020
42047059   1   168370020
42045679   1   168382020
42044299   1   168394020
42042919   1   168406020
42041539   1   168418020
42048439   1   168430020
42040159   1   168442020
42038779   1   168454020
42037399   1   168466020
42036019   1   168478020
42034639   1   168490020
42031879   1   168502020
42030499   1   168514020
42029119   1   168526020
42027739   1   168538020
42026359   1   168550020
42033259   1   168562020
42024979   1   168574020
42023599   1   168586020
42022219   1   168598020
42020839   1   168610020
42019459   1   168622020
42016699   1   168634020
42015319   1   168646020
42013939   1   168658020
42012559   1   168670020
42011179   1   168682020
42018079   1   168694020
42009799   1   168706020
42008419   1   168718020
42007039   1   168730020
42005659   1   168742020
42004279   1   168754020
42001519   1   168766020
42000139   1   168778020
41998759   1   168790020
41997379   1   168802020
41995999   1   168814020
42002899   1   168826020
41994619   1   168838020
41993239   1   168850020
41991859   1   168862020
41990479   1   168874020
41989099   1   168886020
41986339   1   168898020
41984959   1   168910020
41983579   1   168922020
41982199   1   168934020
41980819   1   168946020
41987719   1   168958020
41979439   1   168970020
41978059   1   168982020
41976679   1   168994020
41975299   1   169006020
41973919   1   169018020
41971159   1   169030020
41969779   1   169042020
41968399   1   169054020
41967019   1   169066020
41965639   1   169078020
41972539   1   169090020
41964259   1   169102020
41962879   1   169114020
41961499   1   169126020
41960119   1   169138020
41958739   1   169150020
41955979   1   169162020
41954599   1   169174020
41953219   1   169186020
41951839   1   169198020
41950459   1   169210020
41957359   1   169222020
41949079   1   169234020
41947699   1   169246020
41946319   1   169258020
41944939   1   169270020
41943559   1   169282020
41940799   1   169294020
41939419   1   169306020
41938039   1   169318020
41936659   1   169330020
41935279   1   169342020
41942179   1   169354020
41933899   1   169366020
41932519   1   169378020
41931139   1   169390020
41929759   1   169402020
41928379   1   169414020
41925619   1   169426020
41924239   1   169438020
41922859   1   169450020
41921479   1   169462020
41920099   1   169474020
41926999   1   169486020
41918719   1   169498020
41917339   1   169510020
41915959   1   169522020
41914579   1   169534020
41913199   1   169546020
41910439   1   169558020
41909059   1   169570020
41907679   1   169582020
41906299   1   169594020
41904919   1   169606020
41911819   1   169618020
41903539   1   169630020
41902159   1   169642020
41900779   1   169654020
41899399   1   169666020
41898019   1   169678020
41895259   1   169690020
41893879   1   169702020
41892499   1   169714020
41891119   1   169726020
41889739   1   169738020
41896639   1   169750020
41888359   1   169762020
41886979   1   169774020
41885599   1   169786020
41884219   1   169798020
41882839   1   169810020
41880079   1   169822020
41878699   1   169834020
41877319   1   169846020
41875939   1   169858020
41874559   1   169870020
41881459   1   169882020
41873179   1   169894020
41871799   1   169906020
41870419   1   169918020
41869039   1   169930020
41867659   1   169942020
41864899   1   169954020
41863519   1   169966020
41862139   1   169978020
41860759   1   169990020
41859379   1   170002020
41866279   1   170014020
41857999   1   170026020
41856619   1   170038020
41855239   1   170050020
41853859   1   170062020
41852479   1   170074020
41849719   1   170086020
41848339   1   170098020
41846959   1   170110020
41845579   1   170122020
41844199   1   170134020
41851099   1   170146020
41842819   1   170158020
41841439   1   170170020
41840059   1   170182020
41838679   1   170194020
41837299   1   170206020
41834539   1   170218020
41833159   1   170230020
41831779   1   170242020
41830399   1   170254020
41829019   1   170266020
41835919   1   170278020
41827639   1   170290020
41826259   1   170302020
41824879   1   170314020
41823499   1   170326020
41822119   1   170338020
41819359   1   170350020
41817979   1   170362020
41816599   1   170374020
41815219   1   170386020
41813839   1   170398020
41820739   1   170410020
41812459   1   170422020
41811079   1   170434020
41809699   1   170446020
41808319   1   170458020
41806939   1   170470020
41804179   1   170482020
41802799   1   170494020
41801419   1   170506020
41800039   1   170518020
41798659   1   170530020
41805559   1   170542020
41797279   1   170554020
41795899   1   170566020
41794519   1   170578020
41793139   1   170590020
41791759   1   170602020
41788999   1   170614020
41787619   1   170626020
41786239   1   170638020
41784859   1   170650020
41783479   1   170662020
41790379   1   170674020
41782099   1   170686020
41780719   1   170698020
41779339   1   170710020
41777959   1   170722020
41776579   1   170734020
41773819   1   170746020
41772439   1   170758020
41771059   1   170770020
41769679   1   170782020
41768299   1   170794020
41775199   1   170806020
41766919   1   170818020
41765539   1   170830020
41764159   1   170842020
41762779   1   170854020
41761399   1   170866020
41758639   1   170878020
41757259   1   170890020
41755879   1   170902020
41754499   1   170914020
41753119   1   170926020
41760019   1   170938020
41751739   1   170950020
41750359   1   170962020
41748979   1   170974020
41747599   1   170986020
41746219   1   170998020
41743459   1   171010020
41742079   1   171022020
41740699   1   171034020
41739319   1   171046020
41737939   1   171058020
41744839   1   171070020
41736559   1   171082020
41735179   1   171094020
41733799   1   171106020
41732419   1   171118020
41731039   1   171130020
41728279   1   171142020
41726899   1   171154020
41725519   1   171166020
41724139   1   171178020
41722759   1   171190020
41729659   1   171202020
41721379   1   171214020
41719999   1   171226020
41718619   1   171238020
41717239   1   171250020
41715859   1   171262020
41713099   1   171274020
41711719   1   171286020
41710339   1   171298020
41708959   1   171310020
41707579   1   171322020
41714479   1   171334020
41706199   1   171346020
41704819   1   171358020
41703439   1   171370020
41702059   1   171382020
41700679   1   171394020
41697919   1   171406020
41696539   1   171418020
41695159   1   171430020
41693779   1   171442020
41692399   1   171454020
41699299   1   171466020
41691019   1   171478020
41689639   1   171490020
41688259   1   171502020
41686879   1   171514020
41685499   1   171526020
41682739   1   171538020
41681359   1   171550020
41679979   1   171562020
41678599   1   171574020
41677219   1   171586020
41684119   1   171598020
41675839   1   171610020
41674459   1   171622020
41673079   1   171634020
41671699   1   171646020
41670319   1   171658020
41667559   1   171670020
41666179   1   171682020
41664799   1   171694020
41663419   1   171706020
41662039   1   171718020
41668939   1   171730020
41660659   1   171742020
41659279   1   171754020
41657899   1   171766020
41656519   1   171778020
41655139   1   171790020
41652379   1   171802020
41650999   1   171814020
41649619   1   171826020
41648239   1   171838020
41646859   1   171850020
41653759   1   171862020
41645479   1   171874020
41644099   1   171886020
41642719   1   171898020
41641339   1   171910020
41639959   1   171922020
41637199   1   171934020
41635819   1   171946020
41634439   1   171958020
41633059   1   171970020
41631679   1   171982020
41638579   1   171994020
41630299   1   172006020
41628919   1   172018020
41627539   1   172030020
41626159   1   172042020
41624779   1   172054020
41622019   1   172066020
41620639   1   172078020
41619259   1   172090020
41617879   1   172102020
41616499   1   172114020
41623399   1   172126020
41615119   1   172138020
41613739   1   172150020
41612359   1   172162020
41610979   1   172174020
41609599   1   172186020
41606839   1   172198020
41605459   1   172210020
41604079   1   172222020
41602699   1   172234020
41601319   1   172246020
41608219   1   172258020
41599939   1   172270020
41598559   1   172282020
41597179   1   172294020
41595799   1   172306020
41594419   1   172318020
41591659   1   172330020
41590279   1   172342020
41588899   1   172354020
41587519   1   172366020
41586139   1   172378020
41593039   1   172390020
41584759   1   172402020
41583379   1   172414020
41581999   1   172426020
41580619   1   172438020
41579239   1   172450020
41576479   1   172462020
41575099   1   172474020
41573719   1   172486020
41572339   1   172498020
41570959   1   172510020
41577859   1   172522020
41569579   1   172534020
41568199   1   172546020
41566819   1   172558020
41565439   1   172570020
41564059   1   172582020
41561299   1   172594020
41559919   1   172606020
41558539   1   172618020
41557159   1   172630020
41555779   1   172642020
41562679   1   172654020
41554399   1   172666020
41553019   1   172678020
41551639   1   172690020
41550259   1   172702020
41548879   1   172714020
41546119   1   172726020
41544739   1   172738020
41543359   1   172750020
41541979   1   172762020
41540599   1   172774020
41547499   1   172786020
41539219   1   172798020
41537839   1   172810020
41536459   1   172822020
41535079   1   172834020
41533699   1   172846020
41530939   1   172858020
41529559   1   172870020
41528179   1   172882020
41526799   1   172894020
41525419   1   172906020
41532319   1   172918020
41524039   1   172930020
41522659   1   172942020
41521279   1   172954020
41519899   1   172966020
41518519   1   172978020
41515759   1   172990020
41514379   1   173002020
41512999   1   173014020
41511619   1   173026020
41510239   1   173038020
41517139   1   173050020
41508859   1   173062020
41507479   1   173074020
41506099   1   173086020
41504719   1   173098020
41503339   1   173110020
41500579   1   173122020
41499199   1   173134020
41497819   1   173146020
41496439   1   173158020
41495059   1   173170020
41501959   1   173182020
41493679   1   173194020
41492299   1   173206020
41490919   1   173218020
41489539   1   173230020
41488159   1   173242020
41485399   1   173254020
41484019   1   173266020
41482639   1   173278020
41481259   1   173290020
41479879   1   173302020
41486779   1   173314020
41478499   1   173326020
41477119   1   173338020
41475739   1   173350020
41474359   1   173362020
41472979   1   173374020
41470219   1   173386020
41468839   1   173398020
41467459   1   173410020
41466079   1   173422020
41464699   1   173434020
41471599   1   173446020
41463319   1   173458020
41461939   1   173470020
41460559   1   173482020
41459179   1   173494020
41457799   1   173506020
41455039   1   173518020
41453659   1   173530020
41452279   1   173542020
41450899   1   173554020
41449519   1   173566020
41456419   1   173578020
41448139   1   173590020
41446759   1   173602020
41445379   1   173614020
41443999   1   173626020
41442619   1   173638020
41439859   1   173650020
41438479   1   173662020
41437099   1   173674020
41435719   1   173686020
41434339   1   173698020
41441239   1   173710020
41432959   1   173722020
41431579   1   173734020
41430199   1   173746020
41428819   1   173758020
41427439   1   173770020
41424679   1   173782020
41423299   1   173794020
41421919   1   173806020
41420539   1   173818020
41419159   1   173830020
41426059   1   173842020
41417779   1   173854020
41416399   1   173866020
41415019   1   173878020
41413639   1   173890020
41412259   1   173902020
41409499   1   173914020
41408119   1   173926020
41406739   1   173938020
41405359   1   173950020
41403979   1   173962020
41410879   1   173974020
41402599   1   173986020
41401219   1   173998020
41399839   1   174010020
41398459   1   174022020
41397079   1   174034020
41394319   1   174046020
41392939   1   174058020
41391559   1   174070020
41390179   1   174082020
41388799   1   174094020
41395699   1   174106020
41387419   1   174118020
41386039   1   174130020
41384659   1   174142020
41383279   1   174154020
41381899   1   174166020
41379139   1   174178020
41377759   1   174190020
41376379   1   174202020
41374999   1   174214020
41373619   1   174226020
41380519   1   174238020
41372239   1   174250020
41370859   1   174262020
41369479   1   174274020
41368099   1   174286020
41366719   1   174298020
41363959   1   174310020
41362579   1   174322020
41361199   1   174334020
41359819   1   174346020
41358439   1   174358020
41365339   1   174370020
41357059   1   174382020
41355679   1   174394020
41354299   1   174406020
41352919   1   174418020
41351539   1   174430020
41348779   1   174442020
41347399   1   174454020
41346019   1   174466020
41344639   1   174478020
41343259   1   174490020
41350159   1   174502020
41341879   1   174514020
41340499   1   174526020
41339119   1   174538020
41337739   1   174550020
41336359   1   174562020
41333599   1   174574020
41332219   1   174586020
41330839   1   174598020
41329459   1   174610020
41328079   1   174622020
41334979   1   174634020
41326699   1   174646020
41325319   1   174658020
41323939   1   174670020
41322559   1   174682020
41321179   1   174694020
41318419   1   174706020
41317039   1   174718020
41315659   1   174730020
41314279   1   174742020
41312899   1   174754020
41319799   1   174766020
41311519   1   174778020
41310139   1   174790020
41308759   1   174802020
41307379   1   174814020
41305999   1   174826020
41303239   1   174838020
41301859   1   174850020
41300479   1   174862020
41299099   1   174874020
41297719   1   174886020
41304619   1   174898020
41296339   1   174910020
41294959   1   174922020
41293579   1   174934020
41292199   1   174946020
41290819   1   174958020
41288059   1   174970020
41286679   1   174982020
41285299   1   174994020
41283919   1   175006020
41282539   1   175018020
41289439   1   175030020
41281159   1   175042020
41279779   1   175054020
41278399   1   175066020
41277019   1   175078020
41275639   1   175090020
41272879   1   175102020
41271499   1   175114020
41270119   1   175126020
41268739   1   175138020
41267359   1   175150020
41274259   1   175162020
41265979   1   175174020
41264599   1   175186020
41263219   1   175198020
41261839   1   175210020
41260459   1   175222020
41257699   1   175234020
41256319   1   175246020
41254939   1   175258020
41253559   1   175270020
41252179   1   175282020
41259079   1   175294020
41250799   1   175306020
41249419   1   175318020
41248039   1   175330020
41246659   1   175342020
41245279   1   175354020
41242519   1   175366020
41241139   1   175378020
41239759   1   175390020
41238379   1   175402020
41236999   1   175414020
41243899   1   175426020
41235619   1   175438020
41234239   1   175450020
41232859   1   175462020
41231479   1   175474020
41230099   1   175486020
41227339   1   175498020
41225959   1   175510020
41224579   1   175522020
41223199   1   175534020
41221819   1   175546020
41228719   1   175558020
41220439   1   175570020
41219059   1   175582020
41217679   1   175594020
41216299   1   175606020
41214919   1   175618020
41212159   1   175630020
41210779   1   175642020
41209399   1   175654020
41208019   1   175666020
41206639   1   175678020
41213539   1   175690020
41205259   1   175702020
41203879   1   175714020
41202499   1   175726020
41201119   1   175738020
41199739   1   175750020
41196979   1   175762020
41195599   1   175774020
41194219   1   175786020
41192839   1   175798020
41191459   1   175810020
41198359   1   175822020
41190079   1   175834020
41188699   1   175846020
41187319   1   175858020
41185939   1   175870020
41184559   1   175882020
41181799   1   175894020
41180419   1   175906020
41179039   1   175918020
41177659   1   175930020
41176279   1   175942020
41183179   1   175954020
41174899   1   175966020
41173519   1   175978020
41172139   1   175990020
41170759   1   176002020
41169379   1   176014020
41166619   1   176026020
41165239   1   176038020
41163859   1   176050020
41162479   1   176062020
41161099   1   176074020
41167999   1   176086020
41159719   1   176098020
41158339   1   176110020
41156959   1   176122020
41155579   1   176134020
41154199   1   176146020
41151439   1   176158020
41150059   1   176170020
41148679   1   176182020
41147299   1   176194020
41145919   1   176206020
41152819   1   176218020
41144539   1   176230020
41143159   1   176242020
41141779   1   176254020
41140399   1   176266020
41139019   1   176278020
41136259   1   176290020
41134879   1   176302020
41133499   1   176314020
41132119   1   176326020
41130739   1   176338020
41137639   1   176350020
41129359   1   176362020
41127979   1   176374020
41126599   1   176386020
41125219   1   176398020
41123839   1   176410020
41121079   1   176422020
41119699   1   176434020
41118319   1   176446020
41116939   1   176458020
41115559   1   176470020
41122459   1   176482020
41114179   1   176494020
41112799   1   176506020
41111419   1   176518020
41110039   1   176530020
41108659   1   176542020
41105899   1   176554020
41104519   1   176566020
41103139   1   176578020
41101759   1   176590020
41100379   1   176602020
41107279   1   176614020
41098999   1   176626020
41097619   1   176638020
41096239   1   176650020
41094859   1   176662020
41093479   1   176674020
41090719   1   176686020
41089339   1   176698020
41087959   1   176710020
41086579   1   176722020
41085199   1   176734020
41092099   1   176746020
41083819   1   176758020
41082439   1   176770020
41081059   1   176782020
41079679   1   176794020
41078299   1   176806020
41075539   1   176818020
41074159   1   176830020
41072779   1   176842020
41071399   1   176854020
41070019   1   176866020
41076919   1   176878020
41068639   1   176890020
41067259   1   176902020
41065879   1   176914020
41064499   1   176926020
41063119   1   176938020
41060359   1   176950020
41058979   1   176962020
41057599   1   176974020
41056219   1   176986020
41054839   1   176998020
41061739   1   177010020
41053459   1   177022020
41052079   1   177034020
41050699   1   177046020
41049319   1   177058020
41047939   1   177070020
41045179   1   177082020
41043799   1   177094020
41042419   1   177106020
41041039   1   177118020
41039659   1   177130020
41046559   1   177142020
41038279   1   177154020
41036899   1   177166020
41035519   1   177178020
41034139   1   177190020
41032759   1   177202020
41029999   1   177214020
41028619   1   177226020
41027239   1   177238020
41025859   1   177250020
41024479   1   177262020
41031379   1   177274020
41023099   1   177286020
41021719   1   177298020
41020339   1   177310020
41018959   1   177322020
41017579   1   177334020
41014819   1   177346020
41013439   1   177358020
41012059   1   177370020
41010679   1   177382020
41009299   1   177394020
41016199   1   177406020
41007919   1   177418020
41006539   1   177430020
41005159   1   177442020
41003779   1   177454020
41002399   1   177466020
40999639   1   177478020
40998259   1   177490020
40996879   1   177502020
40995499   1   177514020
40994119   1   177526020
41001019   1   177538020
40992739   1   177550020
40991359   1   177562020
40989979   1   177574020
40988599   1   177586020
40987219   1   177598020
40984459   1   177610020
40983079   1   177622020
40981699   1   177634020
40980319   1   177646020
40978939   1   177658020
40985839   1   177670020
40977559   1   177682020
40976179   1   177694020
40974799   1   177706020
40973419   1   177718020
40972039   1   177730020
40969279   1   177742020
40967899   1   177754020
40966519   1   177766020
40965139   1   177778020
40963759   1   177790020
40970659   1   177802020
40962379   1   177814020
40960999   1   177826020
40959619   1   177838020
40958239   1   177850020
40956859   1   177862020
40954099   1   177874020
40952719   1   177886020
40951339   1   177898020
40949959   1   177910020
40948579   1   177922020
40955479   1   177934020
40947199   1   177946020
40945819   1   177958020
40944439   1   177970020
40943059   1   177982020
40941679   1   177994020
40938919   1   178006020
40937539   1   178018020
40936159   1   178030020
40934779   1   178042020
40933399   1   178054020
40940299   1   178066020
40932019   1   178078020
40930639   1   178090020
40929259   1   178102020
40927879   1   178114020
40926499   1   178126020
40923739   1   178138020
40922359   1   178150020
40920979   1   178162020
40919599   1   178174020
40918219   1   178186020
40925119   1   178198020
40916839   1   178210020
40915459   1   178222020
40914079   1   178234020
40912699   1   178246020
40911319   1   178258020
40908559   1   178270020
40907179   1   178282020
40905799   1   178294020
40904419   1   178306020
40903039   1   178318020
40909939   1   178330020
40901659   1   178342020
40900279   1   178354020
40898899   1   178366020
40897519   1   178378020
40896139   1   178390020
40893379   1   178402020
40891999   1   178414020
40890619   1   178426020
40889239   1   178438020
40887859   1   178450020
40894759   1   178462020
40886479   1   178474020
40885099   1   178486020
40883719   1   178498020
40882339   1   178510020
40880959   1   178522020
40878199   1   178534020
40876819   1   178546020
40875439   1   178558020
40874059   1   178570020
40872679   1   178582020
40879579   1   178594020
40871299   1   178606020
40869919   1   178618020
40868539   1   178630020
40867159   1   178642020
40865779   1   178654020
40863019   1   178666020
40861639   1   178678020
40860259   1   178690020
40858879   1   178702020
40857499   1   178714020
40864399   1   178726020
40856119   1   178738020
40854739   1   178750020
40853359   1   178762020
40851979   1   178774020
40850599   1   178786020
40847839   1   178798020
40846459   1   178810020
40845079   1   178822020
40843699   1   178834020
40842319   1   178846020
40849219   1   178858020
40840939   1   178870020
40839559   1   178882020
40838179   1   178894020
40836799   1   178906020
40835419   1   178918020
40832659   1   178930020
40831279   1   178942020
40829899   1   178954020
40828519   1   178966020
40827139   1   178978020
40834039   1   178990020
40825759   1   179002020
40824379   1   179014020
40822999   1   179026020
40821619   1   179038020
40820239   1   179050020
40817479   1   179062020
40816099   1   179074020
40814719   1   179086020
40813339   1   179098020
40811959   1   179110020
40818859   1   179122020
40810579   1   179134020
40809199   1   179146020
40807819   1   179158020
40806439   1   179170020
40805059   1   179182020
40802299   1   179194020
40800919   1   179206020
40799539   1   179218020
40798159   1   179230020
40796779   1   179242020
40803679   1   179254020
40795399   1   179266020
40794019   1   179278020
40792639   1   179290020
40791259   1   179302020
40789879   1   179314020
40787119   1   179326020
40785739   1   179338020
40784359   1   179350020
40782979   1   179362020
40781599   1   179374020
40788499   1   179386020
40780219   1   179398020
40778839   1   179410020
40777459   1   179422020
40776079   1   179434020
40774699   1   179446020
40771939   1   179458020
40770559   1   179470020
40769179   1   179482020
40767799   1   179494020
40766419   1   179506020
40773319   1   179518020
40765039   1   179530020
40763659   1   179542020
40762279   1   179554020
40760899   1   179566020
40759519   1   179578020
40756759   1   179590020
40755379   1   179602020
40753999   1   179614020
40752619   1   179626020
40751239   1   179638020
40758139   1   179650020
40749859   1   179662020
40748479   1   179674020
40747099   1   179686020
40745719   1   179698020
40744339   1   179710020
40741579   1   179722020
40740199   1   179734020
40738819   1   179746020
40737439   1   179758020
40736059   1   179770020
40742959   1   179782020
40734679   1   179794020
40733299   1   179806020
40731919   1   179818020
40730539   1   179830020
40729159   1   179842020
40726399   1   179854020
40725019   1   179866020
40723639   1   179878020
40722259   1   179890020
40720879   1   179902020
40727779   1   179914020
40719499   1   179926020
40718119   1   179938020
40716739   1   179950020
40715359   1   179962020
40713979   1   179974020
40711219   1   179986020
40709839   1   179998020
40708459   1   180010020
40707079   1   180022020
40705699   1   180034020
40712599   1   180046020
40704319   1   180058020
40702939   1   180070020
40701559   1   180082020
40700179   1   180094020
40698799   1   180106020
40696039   1   180118020
40694659   1   180130020
40693279   1   180142020
40691899   1   180154020
40690519   1   180166020
40697419   1   180178020
40689139   1   180190020
40687759   1   180202020
40686379   1   180214020
40684999   1   180226020
40683619   1   180238020
40680859   1   180250020
40679479   1   180262020
40678099   1   180274020
40676719   1   180286020
40675339   1   180298020
40682239   1   180310020
40673959   1   180322020
40672579   1   180334020
40671199   1   180346020
40669819   1   180358020
40668439   1   180370020
40665679   1   180382020
40664299   1   180394020
40662919   1   180406020
40661539   1   180418020
40660159   1   180430020
40667059   1   180442020
40658779   1   180454020
40657399   1   180466020
40656019   1   180478020
40654639   1   180490020
40653259   1   180502020
40650499   1   180514020
40649119   1   180526020
40647739   1   180538020
40646359   1   180550020
40644979   1   180562020
40651879   1   180574020
40643599   1   180586020
40642219   1   180598020
40640839   1   180610020
40639459   1   180622020
40638079   1   180634020
40635319   1   180646020
40633939   1   180658020
40632559   1   180670020
40631179   1   180682020
40629799   1   180694020
40636699   1   180706020
40628419   1   180718020
40627039   1   180730020
40625659   1   180742020
40624279   1   180754020
40622899   1   180766020
40620139   1   180778020
40618759   1   180790020
40617379   1   180802020
40615999   1   180814020
40614619   1   180826020
40621519   1   180838020
40613239   1   180850020
40611859   1   180862020
40610479   1   180874020
40609099   1   180886020
40607719   1   180898020
40604959   1   180910020
40603579   1   180922020
40602199   1   180934020
40600819   1   180946020
40599439   1   180958020
40606339   1   180970020
40598059   1   180982020
40596679   1   180994020
40595299   1   181006020
40593919   1   181018020
40592539   1   181030020
40589779   1   181042020
40588399   1   181054020
40587019   1   181066020
40585639   1   181078020
40584259   1   181090020
40591159   1   181102020
40582879   1   181114020
40581499   1   181126020
40580119   1   181138020
40578739   1   181150020
40577359   1   181162020
40574599   1   181174020
40573219   1   181186020
40571839   1   181198020
40570459   1   181210020
40569079   1   181222020
40575979   1   181234020
40567699   1   181246020
40566319   1   181258020
40564939   1   181270020
40563559   1   181282020
40562179   1   181294020
40559419   1   181306020
40558039   1   181318020
40556659   1   181330020
40555279   1   181342020
40553899   1   181354020
40560799   1   181366020
40552519   1   181378020
40551139   1   181390020
40549759   1   181402020
40548379   1   181414020
40546999   1   181426020
40544239   1   181438020
40542859   1   181450020
40541479   1   181462020
40540099   1   181474020
40538719   1   181486020
40545619   1   181498020
40537339   1   181510020
40535959   1   181522020
40534579   1   181534020
40533199   1   181546020
40531819   1   181558020
40529059   1   181570020
40527679   1   181582020
40526299   1   181594020
40524919   1   181606020
40523539   1   181618020
40530439   1   181630020
40522159   1   181642020
40520779   1   181654020
40519399   1   181666020
40518019   1   181678020
40516639   1   181690020
40513879   1   181702020
40512499   1   181714020
40511119   1   181726020
40509739   1   181738020
40508359   1   181750020
40515259   1   181762020
40506979   1   181774020
40505599   1   181786020
40504219   1   181798020
40502839   1   181810020
40501459   1   181822020
40498699   1   181834020
40497319   1   181846020
40495939   1   181858020
40494559   1   181870020
40493179   1   181882020
